@id,@lon,@lat,name,stars,city,street
360863415,21.1221449,42.1461251,Макпетрол,2,Vratnica,R1203
364055426,21.3714984,42.0099438,Лукоил,1,Skopje,Aco Shopov
369776669,21.4542071,41.9746802,Супертрејд,2,Skopje,Boris Trajkovski
379742444,22.0036985,41.4350263,Макпетрол,3,Kavadarci,8 Septemvri
386798338,22.0792997,41.4832253,Jeddoil,3,Negotino,Индустриска
386801764,22.0987911,41.4988918,Макпетрол,2,Negotino,A112
393722068,22.5571884,41.3151304,Макпетрол,1,Valandovo,1 Мај
420483029,21.8335262,41.6848902,Макпетрол,3,Dolno Kalaslari,10109
429687753,21.3474978,41.0401275,Макпетрол,0,Bitola,Prilepska
442567988,22.4118271,41.9137908,Макпетрол,3,Kochani,Никола Карев
442926556,22.4022535,41.9044882,Макпетрол,4,Kochani,Skopska
442926557,22.4279142,41.9139729,Макпетрол,3,Kochani,Todosija Paunov
442926573,22.2354096,41.8325769,Ваго Петрол,2,Krupishte,A3
462175891,22.64257,41.4470394,Макпетрол,2,Strumica,Ленинова
464772763,21.7306025,42.153537,Сателит 2000,4,Kumanovo,R2237
464772765,22.3209044,42.1962775,Макпетрол,4,Kriva Palanka,Свети Јоаким Осоговски
473718332,22.3249713,42.1999934,Макпетрол,3,Kriva Palanka,A2
477689649,22.0805707,41.4838189,Okta,0,Negotino,Индустриска
488853494,22.1637549,42.1704792,Krater,0,Ginovci,A2
488854010,22.3437876,42.2104539,Moderna,4,Kriva Palanka,Свети Јоаким Осоговски
495555334,20.7340254,41.1668745,7 Браќа,4,Misleshevo,A2
504016147,21.5705814,41.9996401,Макпетрол,2,Ilinden,A2
507757439,21.6559953,41.9046365,Окта,3,Katlanovo,Friendship
534923616,22.4452648,41.3401667,Макпетрол,1,Udovo,R1105
570694038,20.6760443,41.1824048,Макпетрол,3,Struga,Пролетерски Бригади
889071682,21.0230981,41.0829009,Макпетрол,3,Resen,A3
889071691,21.0114216,41.0979585,Макпетрол,1,Resen,Josif Josifovski
1021547384,21.3478549,41.0371043,Окта,2,Bitola,Makedonski Gemidzhii
1272903077,22.5101443,41.8877206,Dadi Kompani,4,Vinica,R2334
1357097237,21.3507382,42.0244681,Макпетрол,0,Skopje,Волче Наумчеси
1381708720,21.4304245,42.0177183,Макпетрол,3,Skopje,Македонско Косовска бригада
1424432067,21.7001437,42.0773617,Макпетрол,0,Romanovce,Friendship
1424432082,21.6996066,42.1057063,Shell,2,Kumanovo,Friendship
1424432087,21.7085282,42.1740192,Детоил,4,Rechica,A101
1710036935,21.7876414,41.7219256,Лукоил,4,Veles,Димитар Влахов
1710036940,21.7870314,41.7235039,Макпетрол,2,Veles,Васил Иљоски
1710583181,21.7628783,41.717403,Брако Петрол,4,Veles,Андон Шурков
1790711183,22.8760731,41.4150648,Макпетрол,3,Novo Selo,A4
1791481240,22.6547526,41.4395156,Макпетрол,0,Strumica,A4
1791481243,22.6508055,41.4392709,МаријаТрејд,2,Strumica,A4
1791481252,22.6659707,41.4404814,Лукоил,4,Strumica,A4
1791481255,22.7304,41.4120197,Макпетрол,1,Murtino,R608
1791481262,22.7050143,41.4404486,Национал,0,Robovo,A4
1791481263,22.6542913,41.4399258,Макпетрол,4,Strumica,A4
1791598059,22.7007524,41.2237281,Макпетрол,3,Nov Dojran,Маршал Тито
1839285400,21.6544066,41.9043533,Окта,3,Katlanovo,Friendship
1850351707,21.4502851,42.0527787,Евро Оил,0,Radishani,Радишанска
1850422160,21.4512288,42.0549098,Окта,3,Radishani,Радишанска
