@id,@lon,@lat,name,4,city,street
6815931391,21.4222629,42.0023667,Majahh,0,Skopje,Mihail Cokov
6821158386,21.4385935,42.0030613,Kairo,2,Skopje,Самарџиска
6821158388,21.4304151,41.9940274,Stay you,3,Skopje,Makedonija
6821158389,21.4300488,41.9924937,JJ&S,1,Skopje,Makedonija
6821158686,21.434633,41.9976507,Mulliri,1,Skopje,"Плоштад ""Карпошово Востание"""
6821158695,21.430389,41.9939851,MIG,3,Skopje,Makedonija
6827032732,21.438158,42.0009497,Gallery 7,4,Skopje,191
6827074010,21.4402065,42.0027827,Sultan Kejf,1,Skopje,Петре Георгиев
6831648815,20.8043574,41.1134009,Fabrique,1,Ohrid,Dimitar Vlahov
6833103493,20.7998314,41.1163114,Una caffe,1,Ohrid,Goce Delcev
7068083385,20.8986224,41.7950145,Ирфан Кафе,0,Gostivar,Jna
7119714585,21.413452,42.0019011,Рузвелт,0,Skopje,Даскал Камче
7139002050,21.543324,41.9941669,Дени Интернационал,1,Ilinden,Улица 34
7373066578,22.2005392,41.7497668,Timeout,0,Shtip,Борис Крајгер
7677567993,21.4983581,41.2884762,Фреш,1,Berovci,A3
7714773224,20.9544522,41.5079104,Cafe City,1,Kichevo,11 Септември
7714773229,20.959545,41.5093546,Harely Bar,1,Kichevo,Борис Кидрич
7714773230,20.96099,41.5095992,Coffee & Snack Bar Checkin,3,Kichevo,Борис Кидрич
7806889866,20.974125,42.0079719,Playcademy,4,Tetovo,Marshal Tito St
7836016447,21.9403876,41.8644909,Plaza Café,1,Sveti Nikole,"City square ""Ilinden"""
7836016448,21.9405999,41.8644634,Fenix Caffe,2,Sveti Nikole,"City square ""Ilinden"""
7841139205,21.9382664,41.8651235,Plan B,4,Sveti Nikole,Кочо Рацин
8016032986,21.7183287,42.1361939,LIFE coffee,0,Kumanovo,Градски Плоштад
8038054269,21.7185297,42.1298965,Park Cafe,4,Kumanovo,Народна Револуција
8043798050,21.5555893,41.3330606,Кошница,2,Prilep,Car Samoil
8121684194,21.4297974,41.9932519,Cafe Barcelona,4,Skopje,Makedonija
8140186253,22.4105172,41.9174546,Меџик,2,Kochani,Dimitar Vlahov
8140186254,22.41051,41.9176467,Либеро,0,Kochani,Димитар Влахов
8140186255,22.4097224,41.9182427,Сити Ин,4,Kochani,Dimitar Vlahov
8188528781,21.430208,41.9929511,Joy Café & Bakery (Centar),0,Skopje,Makedonija
8496716622,21.2703581,41.9843164,Burektore Bleta - ES,3,Gorna Arnakija,R1206
8867388917,20.8393878,41.7320073,Конак,3,Novo Selo,A2
8917369148,21.3332703,41.0311459,Coffee shop,3,Bitola,Фуштани
9163117743,21.405925,41.998628,Plato Coffee 2.0,4,Skopje,Њуделхиска
9200216438,21.4245361,41.9949215,Lafe,3,Skopje,Kliment Ohridski Boulevard
9200216443,21.4355656,42.0010222,Coffee corner,3,Skopje,Лазар Танев
9343722317,20.9680063,42.0062021,Mulliri Vjetër,2,Tetovo,Ѓ. Стојчески
9343950218,20.9630425,41.999678,Riva,3,Tetovo,Благоја Тоска
9896205907,21.595604,42.1408448,"Caffe ""Te Sevda""",2,Matejche,R2133
9941969417,21.4181973,41.9994051,Zdrava Stanica - Healthylicious,1,Skopje,Rajko Zhinzifov
10074558281,21.4142112,41.9812667,Природное,0,Skopje,салвадор аљенде
10127054248,21.5649755,41.3520707,База,3,Prilep,Панко Брашнаров
10128016505,21.5403958,41.3443057,Бус Кафе,1,Prilep,Makedonski Braniteli / Karpalak
10128043281,21.5544327,41.3464149,Булевар,1,Prilep,29 Noemvri
10154202724,21.4249735,42.0005653,Oui,1,Skopje,Orce Nikolov
10154507143,21.4228689,42.001355,Chloé Café,4,Skopje,Orce Nikolov
10166424964,21.3374842,41.0315088,Улаф СТЕ,1,Bitola,1 Maj
10173265649,20.8116379,41.124673,К'ј шефон,3,Ohrid,Кленоец
10175250646,21.4425386,41.9962398,МКЦ,1,Skopje,Kej Dimitar Vlahov
10175488324,21.4286946,41.9951335,Di Lunna,2,Skopje,Dimitrie Chupovski
10175629933,21.4276847,41.9935433,Start Coffee,1,Skopje,Даме Груев
1000000161943018,21.7309762,42.1273038,Кеј,2,Kumanovo,Oktomvriska Revolucija
1000000163025981,21.4235227,41.9990758,Coffee Factory,1,Skopje,Leninova
1000000176147426,21.4243073,42.0000219,Juice Bar,3,Skopje,Leninova
1000000200568446,21.4246142,41.9978684,Љубов,3,Skopje,Булевар Партизански Одреди
1000000223413061,21.4242077,41.9999119,Manhattan Cafe,0,Skopje,Leninova
1000000323742594,21.3354452,41.0288488,Папаз,4,Bitola,Широк Сокак
1000000323742595,21.3354202,41.0289491,Инстинкт,1,Bitola,Широк Сокак
1000000328890501,21.3355657,41.0287142,Данте,0,Bitola,Широк Сокак
1000000355766653,21.4220971,41.9969286,Кашмир Арт Кафе,1,Skopje,Никола Тримпаре
1000000364669936,21.3016376,41.9640751,Cafe MJ,4,Dolna Matka,Ul. 2
1000000410317997,21.4242939,41.9971391,Излет,3,Skopje,Мирослав Крлежа
1000000477325822,21.4224135,42.0013472,Синдикат,4,Skopje,Orce Nikolov
1000000477332495,21.4188029,41.9986791,цреша бар,3,Skopje,Rajko Zhinzifov
1000000477342114,21.4212543,41.994706,Скандал,0,Skopje,Митрополит Теодосиј Гологанов
1000000477342115,21.4209868,41.994676,Лајт кафе,2,Skopje,Митрополит Теодосиј Гологанов
1000000477342118,21.4209424,41.9928073,My Space cafe,2,Skopje,Народен Фронт
1000000488118852,21.4642198,41.986059,Trend,2,Skopje,Bulevard Jane Sandanski
1000000496423191,21.4066353,42.0063746,La Cafetaria,4,Skopje,Илинденска
1000000553831588,21.4074755,42.0022389,Драмски Кафе Бар,4,Skopje,Шекспирова
1000000579501761,20.6767024,41.174093,Пливалиште,3,Struga I,R1208
1000000579502952,20.6776637,41.1737943,Галеб,2,Struga,Poetry's Bridge
1000000580951362,20.6751462,41.1749403,Албум / Наргиле,3,Struga,Gjuro Salaj
1000000580951375,20.6760386,41.1755324,Грифон,3,Struga,Dimche Kovacheski
1000000580951377,20.6761826,41.1748861,Синема,0,Struga,15 Korpus
1000000580951378,20.676206,41.1749451,Стрит Кафе,3,Struga,15 Korpus
1000000580951380,20.676199,41.1750349,Револушн,1,Struga,15 Korpus
1000000580951382,20.676198,41.1747792,Адмирал,4,Struga,15 Korpus
1000000625505115,20.7913898,41.1121984,Baptisterium,1,Ohrid,Kuzman Kapidan
1000000984717434,21.415848,41.5254022,Caffe Bushi,4,Crnilishte,R2336
1000001083227056,20.8867563,41.8786074,Ligata,2,Negotino,R1206
1000001083227058,20.8868082,41.8777964,Jorgovan,4,Negotino,R29278
1000001107785887,22.7224236,41.1874264,Реформ,3,Star Dojran,Кај 5 ти Ноември
