@id,@lon,@lat,name,stars,city,street
1000000445976256,22.1845728,41.7472817,Златна рипка,1,Shtip,R1204
1000000445976288,22.1839834,41.748514,НЕЦКО 2,1,Shtip,R1204
1000000445976306,22.1787768,41.7515502,Ресторан Ваго,1,Shtip,R1204
1000000446059947,22.1813055,41.7480225,Меана за Мерак,0,Shtip,Скоевска
1000000446062753,22.1834691,41.7475759,Лонгуров,1,Shtip,R1204
1000000447904291,21.5907654,41.9908873,Black Pearl,0,Marino,Улица 500
1000000463894362,22.055579,42.1027558,Kuklica,0,Ketenovo,R1205
1000000467607832,21.4458855,42.011451,Erdi,0,Skopje,Сараевска
1000000467607833,21.4465923,42.0111565,Vesa,2,Skopje,Сараевска
1000000467607834,21.4452479,42.011735,Alba,3,Skopje,Цветан Димов
1000000471096720,21.4353613,42.0082074,Dielli,1,Skopje,Св.Прохор Пчински
1000000471105231,21.4358749,42.011987,Golden Mili,0,Skopje,Пере Тошев
1000000474873952,21.4287397,42.0013874,Кај Жабарот,3,Skopje,Enver Malikji Bridge
1000000476186155,21.4791372,42.0033524,Гостилница Мерак,2,Skopje,Благоја Стефковски
1000000477026719,21.4220947,42.0023254,Читална,3,Skopje,Mihail Cokov
1000000477026724,21.4221788,42.0020431,Чардак,3,Skopje,Georgi Peshkov
1000000477325813,21.4202966,42.0009183,Наша софра,0,Skopje,Zhivko Chingo
1000000477325815,21.420484,42.0015901,Дебар Маало,0,Skopje,Orce Nikolov
1000000477325816,21.4209447,42.0012484,Гурмет,1,Skopje,Отон Жупанчич
1000000477325818,21.4214709,42.0014088,Наџак,3,Skopje,Miroslav Krlezha
1000000477325825,21.4222441,42.0016502,Kancelarija,2,Skopje,Georgi Peshkov
1000000477325827,21.4220786,42.0021418,Чамо,0,Skopje,Georgi Peshkov
1000000477325830,21.4222887,42.0021744,Ganza,2,Skopje,Georgi Peshkov
1000000477325836,21.4194824,42.0012248,Antica,3,Skopje,Дебарца
1000000477540171,21.4580102,42.0007359,Кремисимо 2,1,Skopje,Alexander of Macedon Boulevard
1000000496423192,21.4065102,42.0062805,Барбакан,3,Skopje,Илинденска
1000000497684682,21.5567872,41.3449609,Бисер,0,Prilep,1 Maj
